cameraID,imageName,objectID,Class
c003,002349.jpg,113,TrafficSign
c001,002350.jpg,196,Crosswalk
c002,002351.jpg,258,TrafficSign
c002,002352.jpg,247,Container
c002,002353.jpg,234,Crosswalk
c001,002354.jpg,156,Container
c004,002355.jpg,32,Container
c002,002356.jpg,313,Crosswalk
c002,002357.jpg,331,Container
c004,002358.jpg,408,RubbishBins
c001,002359.jpg,271,TrafficSign
c004,002360.jpg,117,Container
c003,002361.jpg,103,TrafficSign
c001,002362.jpg,27,Container
c003,002363.jpg,389,TrafficSign
c003,002364.jpg,321,TrafficSign
c002,002365.jpg,251,TrafficSign
c003,002366.jpg,365,TrafficSign
c004,002367.jpg,14,Crosswalk
c001,002368.jpg,276,Crosswalk
c003,002369.jpg,456,RubbishBins
c004,002370.jpg,411,Crosswalk
c002,002371.jpg,175,TrafficSign
c003,002372.jpg,335,TrafficSign
c002,002373.jpg,186,Crosswalk
c001,002374.jpg,426,TrafficSign
c003,002375.jpg,137,RubbishBins
c004,002376.jpg,408,RubbishBins
c001,002377.jpg,55,Container
c004,002378.jpg,324,Crosswalk
c001,002379.jpg,50,Container
c003,002380.jpg,155,TrafficSign
c004,002381.jpg,50,Container
c004,002382.jpg,172,Crosswalk
c003,002383.jpg,111,RubbishBins
c002,002384.jpg,85,Container
c002,002385.jpg,49,TrafficSign
c002,002386.jpg,87,Crosswalk
c002,002387.jpg,61,Container
c001,002388.jpg,233,TrafficSign
c001,002389.jpg,252,TrafficSign
c003,002390.jpg,172,Crosswalk
c002,002391.jpg,219,Crosswalk
c002,002392.jpg,273,TrafficSign
c001,002393.jpg,197,Container
c001,002394.jpg,329,TrafficSign
c001,002395.jpg,465,Container
c001,002396.jpg,237,TrafficSign
c002,002397.jpg,253,Container
c001,002398.jpg,454,TrafficSign
c001,002399.jpg,275,Crosswalk
c003,002400.jpg,219,Crosswalk
c003,002401.jpg,70,Container
c001,002402.jpg,279,TrafficSign
c001,002403.jpg,176,TrafficSign
c004,002404.jpg,76,Container
c003,002405.jpg,366,TrafficSign
c003,002406.jpg,340,TrafficSign
c001,002407.jpg,206,TrafficSign
c001,002408.jpg,145,TrafficSign
c003,002409.jpg,96,TrafficSign
c001,002410.jpg,26,TrafficSign
c003,002411.jpg,450,TrafficSign
c002,002412.jpg,113,TrafficSign
c002,002413.jpg,184,TrafficSign
c003,002414.jpg,138,Crosswalk
c003,002415.jpg,228,TrafficSign
c001,002416.jpg,42,Container
c003,002417.jpg,103,TrafficSign
c001,002418.jpg,55,Container
c003,002419.jpg,297,Crosswalk
c003,002420.jpg,455,TrafficSign
c003,002421.jpg,3,Container
c001,002422.jpg,100,TrafficSign
c001,002423.jpg,168,Container
c003,002424.jpg,106,Crosswalk
c002,002425.jpg,106,Crosswalk
c003,002426.jpg,441,TrafficSign
c002,002427.jpg,220,Crosswalk
c004,002428.jpg,50,Container
c002,002429.jpg,297,Crosswalk
c001,002430.jpg,64,TrafficSign
c003,002431.jpg,48,TrafficSign
c001,002432.jpg,101,TrafficSign
c001,002433.jpg,198,Container
c001,002434.jpg,84,Crosswalk
c003,002435.jpg,113,TrafficSign
c001,002436.jpg,76,Container
c001,002437.jpg,228,TrafficSign
c003,002438.jpg,399,RubbishBins
c003,002439.jpg,203,Container
c003,002440.jpg,412,TrafficSign
c001,002441.jpg,373,TrafficSign
c003,002442.jpg,11,TrafficSign
c001,002443.jpg,396,RubbishBins
c001,002444.jpg,447,TrafficSign
c001,002445.jpg,82,Container
c003,002446.jpg,156,Container
c004,002447.jpg,182,Crosswalk
c003,002448.jpg,135,Container
c004,002449.jpg,315,Container
c003,002450.jpg,318,TrafficSign
c001,002451.jpg,32,Container
c003,002452.jpg,38,RubbishBins
c004,002453.jpg,239,RubbishBins
c002,002454.jpg,32,Container
c003,002455.jpg,267,Crosswalk
c004,002456.jpg,320,Crosswalk
c003,002457.jpg,229,TrafficSign
c003,002458.jpg,320,Crosswalk
c003,002459.jpg,110,Container
c002,002460.jpg,209,Crosswalk
c001,002461.jpg,225,TrafficSign
c003,002462.jpg,279,TrafficSign
c002,002463.jpg,243,TrafficSign
c003,002464.jpg,143,Crosswalk
c002,002465.jpg,160,TrafficSign
c004,002466.jpg,439,Crosswalk
c003,002467.jpg,103,TrafficSign
c003,002468.jpg,285,Crosswalk
c003,002469.jpg,201,Container
c001,002470.jpg,327,TrafficSign
c003,002471.jpg,344,Crosswalk
c003,002472.jpg,206,TrafficSign
c004,002473.jpg,179,RubbishBins
c002,002474.jpg,42,Container
c003,002475.jpg,361,TrafficSign
c001,002476.jpg,356,TrafficSign
c002,002477.jpg,135,Container
c001,002478.jpg,58,TrafficSign
c003,002479.jpg,1,Crosswalk
c003,002480.jpg,65,TrafficSign
c003,002481.jpg,386,TrafficSign
c002,002482.jpg,93,Crosswalk
c001,002483.jpg,140,TrafficSign
c003,002484.jpg,265,Crosswalk
c001,002485.jpg,383,TrafficSign
c002,002486.jpg,167,TrafficSign
c003,002487.jpg,65,TrafficSign
c003,002488.jpg,429,Container
c003,002489.jpg,51,TrafficSign
c001,002490.jpg,55,Container
c004,002491.jpg,137,RubbishBins
c003,002492.jpg,189,TrafficSign
c001,002493.jpg,186,Crosswalk
c003,002494.jpg,403,TrafficSign
c003,002495.jpg,180,Crosswalk
c002,002496.jpg,22,Container
c002,002497.jpg,9,Container
c003,002498.jpg,201,Container
c003,002499.jpg,249,Crosswalk
c004,002500.jpg,22,Container
c002,002501.jpg,356,TrafficSign
c001,002502.jpg,373,TrafficSign
c003,002503.jpg,201,Container
c001,002504.jpg,353,TrafficSign
c004,002505.jpg,2,Crosswalk
c003,002506.jpg,283,TrafficSign
c002,002507.jpg,195,TrafficSign
c001,002508.jpg,4,Container
c002,002509.jpg,466,TrafficSign
c004,002510.jpg,331,Container
c004,002511.jpg,27,Container
c002,002512.jpg,79,Crosswalk
c002,002513.jpg,323,RubbishBins
c003,002514.jpg,310,TrafficSign
c002,002515.jpg,239,RubbishBins
c001,002516.jpg,95,TrafficSign
c003,002517.jpg,465,Container
c001,002518.jpg,436,Crosswalk
c002,002519.jpg,50,Container
c003,002520.jpg,94,TrafficSign
c002,002521.jpg,22,Container
c002,002522.jpg,48,TrafficSign
c002,002523.jpg,133,Container
c001,002524.jpg,381,TrafficSign
c001,002525.jpg,46,Container
c002,002526.jpg,107,TrafficSign
c003,002527.jpg,233,TrafficSign
c003,002528.jpg,36,RubbishBins
c004,002529.jpg,119,Crosswalk
c002,002530.jpg,31,Crosswalk
c002,002531.jpg,230,Container
c004,002532.jpg,331,Container
c003,002533.jpg,55,Container
c003,002534.jpg,385,TrafficSign
c002,002535.jpg,5,TrafficSign
c003,002536.jpg,123,TrafficSign
c001,002537.jpg,138,Crosswalk
c004,002538.jpg,368,RubbishBins
c001,002539.jpg,42,Container
c003,002540.jpg,121,TrafficSign
c003,002541.jpg,457,TrafficSign
c001,002542.jpg,17,Container
c002,002543.jpg,381,TrafficSign
c004,002544.jpg,76,Container
c002,002545.jpg,177,TrafficSign
c003,002546.jpg,384,TrafficSign
c003,002547.jpg,253,Container
c001,002548.jpg,164,Crosswalk
c003,002549.jpg,254,Crosswalk
c001,002550.jpg,317,Crosswalk
c003,002551.jpg,241,Container
c002,002552.jpg,178,TrafficSign
c003,002553.jpg,423,TrafficSign
c003,002554.jpg,417,TrafficSign
c003,002555.jpg,414,TrafficSign
c001,002556.jpg,117,Container
c004,002557.jpg,197,Container
c003,002558.jpg,16,TrafficSign
c001,002559.jpg,260,TrafficSign
c003,002560.jpg,256,TrafficSign
c001,002561.jpg,183,Crosswalk
c002,002562.jpg,252,TrafficSign
c001,002563.jpg,312,TrafficSign
c003,002564.jpg,27,Container
c003,002565.jpg,366,TrafficSign
c001,002566.jpg,30,TrafficSign
c001,002567.jpg,84,Crosswalk
c001,002568.jpg,340,TrafficSign
c002,002569.jpg,443,TrafficSign
c001,002570.jpg,142,TrafficSign
c003,002571.jpg,338,TrafficSign
c002,002572.jpg,3,Container
c002,002573.jpg,421,TrafficSign
c004,002574.jpg,104,Crosswalk
c004,002575.jpg,164,Crosswalk
c002,002576.jpg,270,Crosswalk
c001,002577.jpg,358,Crosswalk
c001,002578.jpg,133,Container
c003,002579.jpg,332,Crosswalk
c003,002580.jpg,67,TrafficSign
c002,002581.jpg,197,Container
c003,002582.jpg,50,Container
c002,002583.jpg,456,RubbishBins
c004,002584.jpg,435,Container
c001,002585.jpg,363,RubbishBins
c003,002586.jpg,458,TrafficSign
c004,002587.jpg,60,Crosswalk
c003,002588.jpg,296,TrafficSign
c003,002589.jpg,70,Container
c001,002590.jpg,97,TrafficSign
c003,002591.jpg,421,TrafficSign
c001,002592.jpg,340,TrafficSign
c003,002593.jpg,263,TrafficSign
c002,002594.jpg,148,TrafficSign
c002,002595.jpg,464,Crosswalk
c002,002596.jpg,397,TrafficSign
c003,002597.jpg,257,RubbishBins
c003,002598.jpg,364,TrafficSign
c001,002599.jpg,317,Crosswalk
c004,002600.jpg,430,Crosswalk
c004,002601.jpg,27,Container
c003,002602.jpg,73,TrafficSign
c003,002603.jpg,94,TrafficSign
c003,002604.jpg,429,Container
c003,002605.jpg,414,TrafficSign
c001,002606.jpg,431,TrafficSign
c003,002607.jpg,441,TrafficSign
c001,002608.jpg,291,Container
c004,002609.jpg,32,Container
c002,002610.jpg,64,TrafficSign
c003,002611.jpg,360,TrafficSign
c002,002612.jpg,197,Container
c001,002613.jpg,417,TrafficSign
c001,002614.jpg,55,Container
c003,002615.jpg,406,TrafficSign
c002,002616.jpg,9,Container
c003,002617.jpg,424,Crosswalk
c003,002618.jpg,46,Container
c001,002619.jpg,106,Crosswalk
c001,002620.jpg,370,TrafficSign
c001,002621.jpg,257,RubbishBins
c003,002622.jpg,249,Crosswalk
c004,002623.jpg,291,Container
c001,002624.jpg,5,TrafficSign
c003,002625.jpg,421,TrafficSign
c002,002626.jpg,444,TrafficSign
c003,002627.jpg,188,Container
c003,002628.jpg,136,TrafficSign
c003,002629.jpg,112,TrafficSign
c004,002630.jpg,117,Container
c002,002631.jpg,98,TrafficSign
c003,002632.jpg,123,TrafficSign
c002,002633.jpg,271,TrafficSign
c004,002634.jpg,208,Crosswalk
c003,002635.jpg,360,TrafficSign
c002,002636.jpg,120,Container
c002,002637.jpg,366,TrafficSign
c002,002638.jpg,135,Container
c004,002639.jpg,2,Crosswalk
c002,002640.jpg,60,Crosswalk
c002,002641.jpg,182,Crosswalk
c003,002642.jpg,213,Crosswalk
c001,002643.jpg,337,TrafficSign
c001,002644.jpg,347,RubbishBins
c003,002645.jpg,6,Crosswalk
c003,002646.jpg,186,Crosswalk
c001,002647.jpg,115,RubbishBins
c002,002648.jpg,51,TrafficSign
c003,002649.jpg,223,Crosswalk
c003,002650.jpg,245,Container
c004,002651.jpg,203,Container
c003,002652.jpg,325,TrafficSign
c002,002653.jpg,247,Container
c002,002654.jpg,40,Container
c003,002655.jpg,34,TrafficSign
c001,002656.jpg,226,TrafficSign
c001,002657.jpg,159,TrafficSign
c001,002658.jpg,241,Container
c002,002659.jpg,406,TrafficSign
c003,002660.jpg,407,TrafficSign
c003,002661.jpg,17,Container
c002,002662.jpg,83,TrafficSign
c001,002663.jpg,276,Crosswalk
c001,002664.jpg,36,RubbishBins
c003,002665.jpg,254,Crosswalk
c004,002666.jpg,227,Container
c004,002667.jpg,343,Crosswalk
c001,002668.jpg,98,TrafficSign
c001,002669.jpg,27,Container
c001,002670.jpg,161,TrafficSign
c003,002671.jpg,44,TrafficSign
c002,002672.jpg,48,TrafficSign
c003,002673.jpg,283,TrafficSign
c002,002674.jpg,395,TrafficSign
c003,002675.jpg,414,TrafficSign
c003,002676.jpg,250,TrafficSign
c003,002677.jpg,215,TrafficSign
c002,002678.jpg,163,Container
c003,002679.jpg,242,Container
c001,002680.jpg,252,TrafficSign
c003,002681.jpg,147,TrafficSign
c004,002682.jpg,394,Crosswalk
c002,002683.jpg,140,TrafficSign
c002,002684.jpg,456,RubbishBins
c002,002685.jpg,204,TrafficSign
c001,002686.jpg,253,Container
c001,002687.jpg,80,TrafficSign
c003,002688.jpg,163,Container
c004,002689.jpg,72,Container
c001,002690.jpg,55,Container
c001,002691.jpg,226,TrafficSign
c002,002692.jpg,285,Crosswalk
c001,002693.jpg,340,TrafficSign
c003,002694.jpg,459,TrafficSign
c002,002695.jpg,145,TrafficSign
c004,002696.jpg,41,Container
c001,002697.jpg,213,Crosswalk
c001,002698.jpg,230,Container
c003,002699.jpg,281,TrafficSign
c004,002700.jpg,78,Crosswalk
c002,002701.jpg,183,Crosswalk
c003,002702.jpg,84,Crosswalk
c004,002703.jpg,328,Crosswalk
c001,002704.jpg,117,Container
c004,002705.jpg,50,Container
c003,002706.jpg,25,Crosswalk
c003,002707.jpg,50,Container
c001,002708.jpg,47,TrafficSign
c004,002709.jpg,242,Container
c003,002710.jpg,395,TrafficSign
c003,002711.jpg,467,TrafficSign
c003,002712.jpg,204,TrafficSign
c001,002713.jpg,164,Crosswalk
c003,002714.jpg,70,Container
c003,002715.jpg,244,TrafficSign
c002,002716.jpg,92,TrafficSign
c003,002717.jpg,64,TrafficSign
c003,002718.jpg,138,Crosswalk
c002,002719.jpg,188,Container
c004,002720.jpg,227,Container
c001,002721.jpg,468,TrafficSign
c003,002722.jpg,39,TrafficSign
c001,002723.jpg,35,TrafficSign
c001,002724.jpg,122,Crosswalk
c004,002725.jpg,179,RubbishBins
c001,002726.jpg,469,RubbishBins
c002,002727.jpg,330,TrafficSign
c004,002728.jpg,82,Container
c004,002729.jpg,306,Crosswalk
c001,002730.jpg,295,TrafficSign
c001,002731.jpg,347,RubbishBins
c003,002732.jpg,218,Container
c001,002733.jpg,36,RubbishBins
c001,002734.jpg,192,Container
c001,002735.jpg,120,Container
c001,002736.jpg,398,Container
c001,002737.jpg,365,TrafficSign
c004,002738.jpg,9,Container
c003,002739.jpg,18,RubbishBins
c003,002740.jpg,322,TrafficSign
c001,002741.jpg,17,Container
c001,002742.jpg,347,RubbishBins
c003,002743.jpg,182,Crosswalk
c003,002744.jpg,467,TrafficSign
c001,002745.jpg,135,Container
c003,002746.jpg,269,TrafficSign
c002,002747.jpg,101,TrafficSign
c002,002748.jpg,226,TrafficSign
c004,002749.jpg,70,Container
c002,002750.jpg,387,TrafficSign
c003,002751.jpg,27,Container
c001,002752.jpg,452,Crosswalk
c002,002753.jpg,150,TrafficSign
c001,002754.jpg,51,TrafficSign
c002,002755.jpg,457,TrafficSign
c002,002756.jpg,346,TrafficSign
c003,002757.jpg,423,TrafficSign
c004,002758.jpg,55,Container
c002,002759.jpg,126,Crosswalk
c003,002760.jpg,222,TrafficSign
c001,002761.jpg,403,TrafficSign
c001,002762.jpg,243,TrafficSign
c001,002763.jpg,110,Container
c003,002764.jpg,397,TrafficSign
c002,002765.jpg,347,RubbishBins
c003,002766.jpg,23,Container
c003,002767.jpg,95,TrafficSign
c003,002768.jpg,340,TrafficSign
c003,002769.jpg,23,Container
c001,002770.jpg,129,TrafficSign
c001,002771.jpg,233,TrafficSign
c001,002772.jpg,344,Crosswalk
c001,002773.jpg,285,Crosswalk
c004,002774.jpg,70,Container
c003,002775.jpg,255,TrafficSign
c004,002776.jpg,17,Container
c004,002777.jpg,207,Container
c001,002778.jpg,85,Container
c003,002779.jpg,339,Container
c002,002780.jpg,150,TrafficSign
c003,002781.jpg,318,TrafficSign
c003,002782.jpg,276,Crosswalk
c004,002783.jpg,40,Container
c003,002784.jpg,214,TrafficSign
c001,002785.jpg,259,TrafficSign
c003,002786.jpg,215,TrafficSign
c003,002787.jpg,327,TrafficSign
c003,002788.jpg,420,TrafficSign
c004,002789.jpg,290,Container
c003,002790.jpg,323,RubbishBins
c003,002791.jpg,74,TrafficSign
c002,002792.jpg,111,RubbishBins
c002,002793.jpg,421,TrafficSign
c003,002794.jpg,438,TrafficSign
c004,002795.jpg,367,Crosswalk
c003,002796.jpg,335,TrafficSign
c001,002797.jpg,453,TrafficSign
c004,002798.jpg,78,Crosswalk
c003,002799.jpg,248,TrafficSign
c003,002800.jpg,116,TrafficSign
c001,002801.jpg,320,Crosswalk
c002,002802.jpg,389,TrafficSign
c002,002803.jpg,218,Container
c004,002804.jpg,320,Crosswalk
c002,002805.jpg,68,Container
c001,002806.jpg,38,RubbishBins
c003,002807.jpg,91,TrafficSign
c002,002808.jpg,465,Container
c002,002809.jpg,316,TrafficSign
c003,002810.jpg,73,TrafficSign
c003,002811.jpg,196,Crosswalk
c002,002812.jpg,84,Crosswalk
c004,002813.jpg,369,Crosswalk
c004,002814.jpg,462,Container
c004,002815.jpg,249,Crosswalk
c003,002816.jpg,465,Container
c003,002817.jpg,214,TrafficSign
c004,002818.jpg,9,Container
c003,002819.jpg,76,Container
c001,002820.jpg,254,Crosswalk
c003,002821.jpg,55,Container
c003,002822.jpg,65,TrafficSign
c002,002823.jpg,467,TrafficSign
c003,002824.jpg,334,TrafficSign
c002,002825.jpg,470,TrafficSign
c003,002826.jpg,177,TrafficSign
c002,002827.jpg,337,TrafficSign
c003,002828.jpg,26,TrafficSign
c001,002829.jpg,235,TrafficSign
c002,002830.jpg,426,TrafficSign
c001,002831.jpg,429,Container
c001,002832.jpg,16,TrafficSign
c001,002833.jpg,378,Container
c003,002834.jpg,418,TrafficSign
c002,002835.jpg,404,TrafficSign
c003,002836.jpg,267,Crosswalk
c002,002837.jpg,153,TrafficSign
c003,002838.jpg,407,TrafficSign
c001,002839.jpg,211,Crosswalk
c002,002840.jpg,142,TrafficSign
c003,002841.jpg,167,TrafficSign
c002,002842.jpg,172,Crosswalk
c001,002843.jpg,450,TrafficSign
c002,002844.jpg,229,TrafficSign
c003,002845.jpg,471,TrafficSign
c001,002846.jpg,62,TrafficSign
c002,002847.jpg,191,Crosswalk
c003,002848.jpg,201,Container
c001,002849.jpg,429,Container
c002,002850.jpg,12,TrafficSign
c002,002851.jpg,347,RubbishBins
c001,002852.jpg,253,Container
c003,002853.jpg,337,TrafficSign
c003,002854.jpg,301,TrafficSign
c004,002855.jpg,2,Crosswalk
c002,002856.jpg,228,TrafficSign
c002,002857.jpg,212,TrafficSign
c003,002858.jpg,246,TrafficSign
c002,002859.jpg,216,TrafficSign
c004,002860.jpg,81,Crosswalk
c004,002861.jpg,203,Container
c003,002862.jpg,415,TrafficSign
c001,002863.jpg,205,TrafficSign
c001,002864.jpg,241,Container
c002,002865.jpg,322,TrafficSign
c001,002866.jpg,236,TrafficSign
c002,002867.jpg,106,Crosswalk
c003,002868.jpg,31,Crosswalk
c002,002869.jpg,106,Crosswalk
c001,002870.jpg,17,Container
c003,002871.jpg,417,TrafficSign
c001,002872.jpg,106,Crosswalk
c003,002873.jpg,463,TrafficSign
c002,002874.jpg,40,Container
c003,002875.jpg,227,Container
c001,002876.jpg,36,RubbishBins
c003,002877.jpg,231,TrafficSign
c002,002878.jpg,235,TrafficSign
c002,002879.jpg,217,TrafficSign
c002,002880.jpg,334,TrafficSign
c002,002881.jpg,253,Container
c002,002882.jpg,27,Container
c002,002883.jpg,427,TrafficSign
c003,002884.jpg,32,Container
c003,002885.jpg,370,TrafficSign
c002,002886.jpg,207,Container
c003,002887.jpg,55,Container
c001,002888.jpg,18,RubbishBins
c001,002889.jpg,387,TrafficSign
c003,002890.jpg,418,TrafficSign
c003,002891.jpg,403,TrafficSign
c001,002892.jpg,368,RubbishBins
c001,002893.jpg,84,Crosswalk
c001,002894.jpg,297,Crosswalk
c001,002895.jpg,255,TrafficSign
c003,002896.jpg,180,Crosswalk
c001,002897.jpg,56,Crosswalk
c004,002898.jpg,27,Container
c001,002899.jpg,290,Container
c001,002900.jpg,297,Crosswalk
c002,002901.jpg,272,TrafficSign
c003,002902.jpg,402,TrafficSign
c002,002903.jpg,471,TrafficSign
c001,002904.jpg,1,Crosswalk
c001,002905.jpg,60,Crosswalk
c001,002906.jpg,193,TrafficSign
c002,002907.jpg,106,Crosswalk
c001,002908.jpg,293,TrafficSign
c003,002909.jpg,210,TrafficSign
c003,002910.jpg,276,Crosswalk
c001,002911.jpg,319,TrafficSign
c001,002912.jpg,133,Container
c003,002913.jpg,217,TrafficSign
c001,002914.jpg,209,Crosswalk
c003,002915.jpg,47,TrafficSign
c001,002916.jpg,49,TrafficSign
c003,002917.jpg,144,TrafficSign
c001,002918.jpg,457,TrafficSign
c002,002919.jpg,56,Crosswalk
c003,002920.jpg,237,TrafficSign
c002,002921.jpg,64,TrafficSign
c003,002922.jpg,311,Crosswalk
c001,002923.jpg,366,TrafficSign
c002,002924.jpg,183,Crosswalk
c001,002925.jpg,278,RubbishBins
c003,002926.jpg,144,TrafficSign
c004,002927.jpg,32,Container
c003,002928.jpg,117,Container
c003,002929.jpg,76,Container
c003,002930.jpg,87,Crosswalk
c001,002931.jpg,27,Container
c003,002932.jpg,192,Container
c001,002933.jpg,95,TrafficSign
c001,002934.jpg,221,Crosswalk
c004,002935.jpg,7,Crosswalk
c003,002936.jpg,206,TrafficSign
c003,002937.jpg,249,Crosswalk
c002,002938.jpg,27,Container
c003,002939.jpg,145,TrafficSign
c003,002940.jpg,403,TrafficSign
c003,002941.jpg,288,Container
c001,002942.jpg,87,Crosswalk
c003,002943.jpg,280,TrafficSign
c003,002944.jpg,145,TrafficSign
c001,002945.jpg,212,TrafficSign
c002,002946.jpg,140,TrafficSign
c003,002947.jpg,25,Crosswalk
c003,002948.jpg,19,RubbishBins
c003,002949.jpg,274,TrafficSign
c001,002950.jpg,44,TrafficSign
c002,002951.jpg,32,Container
c002,002952.jpg,49,TrafficSign
c003,002953.jpg,40,Container
c001,002954.jpg,37,TrafficSign
c004,002955.jpg,50,Container
c001,002956.jpg,225,TrafficSign
c003,002957.jpg,154,TrafficSign
c001,002958.jpg,55,Container
c003,002959.jpg,291,Container
c003,002960.jpg,162,TrafficSign
c002,002961.jpg,250,TrafficSign
c002,002962.jpg,230,Container
c002,002963.jpg,121,TrafficSign
c003,002964.jpg,17,Container
c001,002965.jpg,219,Crosswalk
c003,002966.jpg,308,TrafficSign
c002,002967.jpg,472,TrafficSign
c002,002968.jpg,9,Container
c001,002969.jpg,149,Container
c002,002970.jpg,70,Container
c003,002971.jpg,40,Container
c003,002972.jpg,342,TrafficSign
c002,002973.jpg,163,Container
c003,002974.jpg,18,RubbishBins
c002,002975.jpg,425,RubbishBins
c003,002976.jpg,304,TrafficSign
c004,002977.jpg,72,Container
c001,002978.jpg,16,TrafficSign
c001,002979.jpg,11,TrafficSign
c001,002980.jpg,9,Container
c002,002981.jpg,117,Container
c003,002982.jpg,129,TrafficSign
c003,002983.jpg,64,TrafficSign
c004,002984.jpg,60,Crosswalk
c004,002985.jpg,9,Container
c002,002986.jpg,236,TrafficSign
c002,002987.jpg,279,TrafficSign
c002,002988.jpg,113,TrafficSign
c003,002989.jpg,117,Container
c003,002990.jpg,56,Crosswalk
c003,002991.jpg,32,Container
c003,002992.jpg,260,TrafficSign
c001,002993.jpg,215,TrafficSign
c003,002994.jpg,6,Crosswalk
c003,002995.jpg,243,TrafficSign
c001,002996.jpg,408,RubbishBins
c001,002997.jpg,404,TrafficSign
c002,002998.jpg,27,Container
c002,002999.jpg,122,Crosswalk
c003,003000.jpg,314,Crosswalk
c002,003001.jpg,321,TrafficSign
c002,003002.jpg,16,TrafficSign
c003,003003.jpg,88,TrafficSign
c003,003004.jpg,170,TrafficSign
c002,003005.jpg,91,TrafficSign
c001,003006.jpg,166,TrafficSign
c002,003007.jpg,191,Crosswalk
c002,003008.jpg,102,Container
c002,003009.jpg,234,Crosswalk
c001,003010.jpg,441,TrafficSign
c003,003011.jpg,391,RubbishBins
c001,003012.jpg,270,Crosswalk
c004,003013.jpg,3,Container
c001,003014.jpg,413,Crosswalk
c003,003015.jpg,473,TrafficSign
c001,003016.jpg,137,RubbishBins
c002,003017.jpg,228,TrafficSign
c001,003018.jpg,48,TrafficSign
c002,003019.jpg,197,Container
c002,003020.jpg,21,TrafficSign
c001,003021.jpg,129,TrafficSign
c003,003022.jpg,204,TrafficSign
c002,003023.jpg,413,Crosswalk
c001,003024.jpg,365,TrafficSign
c001,003025.jpg,183,Crosswalk
c002,003026.jpg,240,RubbishBins
c001,003027.jpg,60,Crosswalk
c002,003028.jpg,246,TrafficSign
c001,003029.jpg,356,TrafficSign
c002,003030.jpg,203,Container
c002,003031.jpg,9,Container
c004,003032.jpg,285,Crosswalk
c002,003033.jpg,347,RubbishBins
c001,003034.jpg,156,Container
